'timestampMs','latitudeE7','longitudeE7', 'accuracy','velocity','altitude','verticalAccuracy','activity_timestampMs','activity','activity_confidence' 
1517245239877,47303510,-740327422,23,,2582,2,,,
1517245218793,47303506,-740327417,23,,2582,2,,,
1517245198838,47303578,-740327493,25,,2582,2,,,
1517245178808,47303744,-740327613,25,,2582,2,,,
1517245158744,47303602,-740327651,25,,2582,2,,,
1517245138720,47303537,-740327469,24,,2582,2,,,
1517245118570,47303539,-740327471,24,,2582,2,,,
1517245096462,47303676,-740327403,24,,2582,2,,,
1517245076500,47304347,-740327511,23,,2582,2,,,
1517245056490,47304359,-740327530,23,,2582,2,,,
1517245035382,47304261,-740327469,22,,2582,2,,,
1517245015401,47304608,-740327479,22,,2582,2,,,
1517244995252,47304750,-740327409,22,,2582,2,,,
1517244975229,47304654,-740327490,23,,2582,2,1517244980622,TILTING,100
1517244955197,47304614,-740327500,23,,2582,2,,,
1517244935000,47304155,-740327507,22,,2582,2,,,
1517244914991,47304749,-740327410,22,,2582,2,,,
1517244894993,47304748,-740327384,22,,2582,2,,,
1517244874950,47304759,-740327388,22,,2582,2,,,
1517244853953,47304326,-740327338,22,,2582,2,,,
1517244833926,47303549,-740327422,23,,2582,2,,,
1517244810614,47303546,-740327498,23,,2582,2,,,
1517244790611,47302785,-740327958,22,,2582,2,,,
1517244770578,47303383,-740328453,22,,2582,7,,,
1517244750587,47307086,-740327615,101,,,,,,
1517244720000,47307086,-740327615,48,0,2599,97,,,
1517244699000,47304082,-740330619,54,0,2608,109,1517244697273,ON_FOOT,80
1517244679000,47304404,-740331638,66,0,2590,133,,,
1517244659000,47307140,-740327507,34,0,2599,70,,,
1517244642000,47307140,-740327454,53,0,2599,106,,,
1517244622000,47307140,-740327454,57,0,2599,115,1517244631323,TILTING,100
1517244603000,47307140,-740327454,63,0,2599,127,,,
1517244583000,47307140,-740327454,50,0,2600,100,,,
1517244563000,47307140,-740327454,36,0,2600,73,1517244565373,ON_FOOT,90
1517244546000,47307140,-740327400,47,0,2600,94,,,
1517244526000,47307140,-740327400,50,0,2601,100,,,
1517244506000,47307140,-740327400,51,0,2601,103,,,
1517244486000,47307140,-740327400,59,0,2601,118,,,
1517244466000,47307193,-740327346,50,0,2602,100,,,
1517244446000,47307193,-740327346,36,0,2602,73,,,
1517244429000,47307140,-740327346,36,0,2602,73,,,
1517244409000,47307140,-740327400,50,0,2602,100,,,
1517244389000,47307193,-740327400,54,0,2601,109,,,
1517244369000,47307193,-740327400,60,0,2602,121,1517244363056,ON_FOOT,98
1517244349000,47307193,-740327346,48,0,2602,97,,,
1517244329000,47307193,-740327346,48,0,2602,97,,,
1517244309000,47307193,-740327293,45,0,2602,91,,,
1517244292000,47307247,-740327293,48,0,2602,97,,,
1517244272000,47307247,-740327293,45,0,2603,91,,,
1517244255000,47307247,-740327293,53,0,2603,106,,,
1517244235000,47307247,-740327293,37,0,2603,76,,,
1517244218000,47307247,-740327293,39,0,2603,79,,,
1517244198000,47307247,-740327293,40,0,2603,82,,,
1517244180134,47307230,-740327336,32,,,,,,
1517244161000,47307247,-740327346,48,0,2606,97,1517244160460,ON_FOOT,59
1517244141000,47307247,-740327346,48,0,2606,97,,,
1517244121000,47307247,-740327346,45,0,2606,91,,,
1517244101000,47307247,-740327346,42,0,2606,85,,,
1517244081000,47307247,-740327400,42,0,2607,85,,,
1517244061000,47307247,-740327454,42,0,2606,85,,,
1517244041000,47307247,-740327507,45,0,2606,91,,,
1517244021000,47307193,-740327561,36,0,2605,73,,,
1517244001000,47307193,-740327561,50,0,2601,100,,,
1517243981000,47307193,-740327615,40,0,2598,82,1517243979954,STILL,30
1517243961000,47307193,-740327615,47,0,2603,94,,,
1517243941000,47307193,-740327668,43,0,2603,88,,,
1517243921000,47307193,-740327722,42,0,2602,85,,,
1517243901000,47307140,-740327775,42,0,2607,85,,,
1517243881000,47307140,-740327775,54,0,2601,109,,,
1517243861000,47307193,-740327775,48,0,2604,97,,,
1517243841000,47307193,-740327829,47,0,2584,94,,,
1517243821000,47307193,-740327829,39,0,2610,79,,,
1517243804000,47307140,-740327883,40,0,2610,82,1517243799749,ON_FOOT,79
1517243786000,47307160,-740327909,15,0,2610,30,,,
1517243772961,47307147,-740327974,20,,,,,,
1517243754000,47307140,-740327990,40,0,2609,82,,,
1517243738000,47307086,-740327990,30,0,2612,61,,,
1517243719917,47306931,-740327353,23,,2588,2,,,
1517243700000,47307086,-740328205,54,0,2611,109,,,
1517243683163,47306067,-740328312,56,0,2592,112,,,
1517243668640,47306760,-740327468,24,,2588,2,,,
1517243642000,47307140,-740328366,69,0,2614,140,,,
1517243620224,47306824,-740327655,25,,2588,2,1517243619496,STILL,52
1517243584000,47307032,-740328312,63,0,2614,127,,,
1517243569000,47307032,-740328312,43,0,2617,88,,,
1517243553163,47307462,-740326864,56,0,2570,112,,,
1517243539511,47306895,-740327484,24,,2588,2,,,
1517243519245,47306934,-740327371,24,,2588,2,,,
1517243496387,47307032,-740328312,45,,,,,,
1517243479000,47307036,-740328334,53,0,2593,106,,,
1517243462000,47308052,-740327132,50,0,2593,100,,,
1517243442000,47308642,-740328044,53,0,2572,106,,,
1517243425000,47308159,-740327293,60,0,2575,121,1517243417127,STILL,49
1517243408000,47306764,-740328526,51,0,2612,103,,,
1517243391000,47306764,-740328687,54,0,2609,109,,,
1517243378062,47306728,-740328724,275,,,,,,
1517243359000,47306710,-740328795,50,0,2608,100,,,
1517243346389,47306730,-740328805,305,,,,,,
1517243324000,47306710,-740328795,66,0,2608,133,,,
1517243305000,47306710,-740328795,63,0,2608,127,,,
1517243285000,47306710,-740328795,65,0,2608,130,,,
1517243267000,47306689,-740328806,19,0,2607,39,,,
1517243251000,47306684,-740328814,40,0,2607,82,,,
1517243237732,47307072,-740328130,22,,2588,2,,,
1517243210000,47306657,-740328848,63,0,2606,127,1517243217127,UNKNOWN,31
1517243195000,47306657,-740328795,42,0,2608,85,,,
1517243178000,47306603,-740328741,51,0,2610,103,,,
1517243158000,47306496,-740328741,54,0,2614,109,,,
1517243138000,47306550,-740328795,51,0,2617,103,,,
1517243118000,47306335,-740329009,47,0,2606,94,,,
1517243098000,47306120,-740329063,54,0,2610,109,,,
1517243078000,47305852,-740329170,45,0,2596,91,,,
1517243058000,47305799,-740329170,51,0,2599,103,,,
1517243039411,47307548,-740328265,22,,2587,2,,,
1517243019340,47307416,-740328224,22,,2587,2,1517243018446,ON_FOOT,52
1517242953571,47307340,-740328192,23,,2589,2,,,
1517242858000,47305745,-740329278,47,0,2595,94,,,
1517242839000,47305745,-740329170,43,0,2592,88,,,
1517242825525,47305729,-740329172,47,,,,1517242824894,STILL,37
1517242808000,47305745,-740329170,54,0,2597,109,,,
1517242791000,47305745,-740329170,53,0,2595,106,,,
1517242771000,47305852,-740329170,65,0,2586,130,,,
1517242754000,47305852,-740329278,33,0,2585,67,,,
1517242738000,47305852,-740329278,63,0,2593,127,,,
1517242723000,47305906,-740329385,48,0,2593,97,,,
1517242703000,47305852,-740329868,45,0,2576,91,,,
1517242686000,47305906,-740330189,50,0,2577,100,,,
1517242666000,47306067,-740330404,45,0,2574,91,,,
1517242648000,47306120,-740330458,48,0,2575,97,1517242641692,STILL,51
1517242628000,47306067,-740330940,50,0,2573,100,,,
1517242611000,47306120,-740331692,54,0,2563,109,,,
1517242591000,47306228,-740331960,60,0,2537,121,,,
1517242571000,47306389,-740333301,54,0,2487,109,,,
1517242554000,47306550,-740333837,45,0,2494,91,,,
1517242535307,47305360,-740329019,23,,2589,2,,,
1517242459000,47305530,-740327722,68,0,2582,137,,,
1517242441705,47305279,-740328966,22,,2589,2,1517242440919,ON_FOOT,82
1517242342101,47304710,-740328903,22,,2588,2,,,
1517242219894,47304521,-740329063,22,,2589,2,1517242259650,ON_FOOT,57
1517242206542,47304521,-740329063,22,,2589,2,,,
1517242179000,47305306,-740329540,42,0,2607,85,,,
1517242163000,47305316,-740329599,40,0,2608,82,,,
1517242149732,47304532,-740328978,22,,2589,2,1517242135307,STILL,70
1517242094596,47305508,-740329600,23,,,,,,
1517241993116,47305508,-740329600,23,,,,1517241943585,STILL,49
1517241849721,47305508,-740329600,23,,,,,,
1517241827793,47304018,-740328520,24,,2588,2,,,
1517241761524,47304018,-740328520,24,,2588,2,,,
1517241731000,47305530,-740329546,48,0,2604,97,,,
1517241714000,47305423,-740329599,51,0,2597,103,1517241706857,STILL,69
1517241698000,47305436,-740329604,40,0,2584,82,,,
1517241683000,47305421,-740329606,68,0,2595,137,,,
1517241667000,47305369,-740329546,50,0,2585,100,,,
1517241649108,47305183,-740329580,31,,,,,,
1517241630000,47306013,-740330082,53,0,2600,106,,,
1517241612000,47306096,-740330188,21,0,2586,42,,,
1517241597000,47306301,-740330071,31,0,2592,64,,,
1517241582000,47306764,-740330029,56,0,2585,112,,,
1517241565000,47306496,-740330297,57,0,2599,115,,,
1517241547000,47305262,-740331477,69,0,2578,140,,,
1517241527000,47305369,-740331584,63,0,2580,127,,,
1517241512000,47304779,-740332282,66,2,2608,133,,,
1517241497000,47304726,-740328580,68,0,2607,137,,,
1517241480102,47304986,-740329199,50,,,,1517241480334,STILL,41
1517241457000,47304457,-740330136,37,0,2597,76,,,
1517241439000,47304189,-740330619,42,0,2597,85,,,
1517241421000,47303545,-740329760,43,0,2580,88,,,
1517241401000,47305316,-740327990,56,0,2588,112,,,
1517241381000,47304565,-740329438,16,0,2589,33,1517241383781,ON_FOOT,83
1517241361163,47303760,-740330082,15,0,2573,30,,,
1517241343953,47303488,-740329036,23,,2582,7,,,
1517241232619,47299863,-740326374,24,,2589,2,1517241250619,ON_FOOT,96
1517241229593,47299241,-740325484,7,0,2577,,1517241220098,TILTING,100
1517241172000,47298766,-740325477,10,2,2585,,1517241193041,STILL,40
1517241157000,47300094,-740333997,11,10,2579,,1517241151941,IN_VEHICLE,40
1517241141000,47304475,-740342817,12,6,2581,,1517241141756,UNKNOWN,40
1517241126000,47306395,-740349121,9,3,2578,,,,
1517241111000,47298656,-740353021,9,4,2577,,,,
1517241096000,47302170,-740363608,10,12,2577,,,,
1517241080000,47308825,-740378979,9,9,2578,,,,
1517241065000,47315911,-740394820,10,10,2578,,1517241067841,IN_VEHICLE,45
1517241049000,47315330,-740402555,9,2,2576,,1517241042121,STILL,37
1517241030000,47314839,-740402669,9,1,2575,,1517241031922,UNKNOWN,40
1517241015000,47302912,-740406915,11,10,2576,,,,
1517240999000,47291476,-740410336,9,3,2580,,,,
1517240931000,47289858,-740410222,9,10,2593,,1517240955268,STILL,70
1517240915000,47272518,-740410092,13,12,2590,,,,
1517240898000,47255223,-740411182,21,15,2587,,1517240893202,IN_VEHICLE,44
1517240881000,47231269,-740412067,23,11,2596,,,,
1517240861000,47212322,-740412756,11,10,2596,,,,
1517240841000,47193553,-740415294,21,9,2588,,1517240840265,TILTING,100
1517240821000,47174496,-740424942,16,11,2571,,,,
1517240802000,47162619,-740427098,10,5,2579,,,,
1517240781000,47163418,-740425896,30,0,2581,,1517240783821,STILL,40
1517240754000,47163257,-740426029,20,0,2589,,1517240758269,TILTING,100
1517240734000,47156493,-740412484,16,11,2590,,1517240732717,IN_VEHICLE,42
1517240714000,47150756,-740391526,18,12,2596,,,,
1517240695000,47142770,-740369237,45,13,2588,,1517240699069,UNKNOWN,31
1517240674000,47135533,-740350603,8,3,2578,,,,
1517240658000,47131596,-740350579,3,4,2573,,,,
1517240643000,47130006,-740350465,4,0,2570,,1517240644889,TILTING,100
1517240588000,47129655,-740350544,4,0,2573,,1517240563219,TILTING,100
1517240538000,47127059,-740350619,5,9,2583,,1517240525694,IN_VEHICLE,49
1517240522000,47109396,-740350886,6,14,2586,12,,,
1517240506000,47090260,-740351685,6,8,2588,12,,,
1517240491000,47083122,-740350950,42,1,2584,85,1517240482352,ON_FOOT,35
1517240471000,47081995,-740349984,50,0,2591,100,1517240469738,TILTING,100
1517240451000,47081673,-740350199,53,0,2593,106,1517240453699,ON_FOOT,85
1517240431000,47080225,-740352184,47,0,2609,94,1517240434705,TILTING,100
1517240414000,47079635,-740351433,50,0,2579,100,1517240415711,ON_FOOT,74
1517240394000,47079957,-740351218,59,2,2587,118,,,
1517240374000,47078776,-740350735,50,2,2593,100,,,
1517240354000,47077113,-740351057,66,0,2594,133,,,
1517240334000,47077167,-740351003,47,0,2594,94,1517240331818,ON_FOOT,31
1517240317000,47077328,-740351111,57,0,2594,115,,,
1517240300000,47077596,-740351057,42,0,2591,85,,,
1517240280000,47077650,-740351111,40,0,2590,82,,,
1517240264000,47076416,-740350842,47,1,2586,94,,,
1517240249000,47073316,-740346846,66,1,2570,133,,,
1517240231000,47072983,-740348214,56,0,2564,112,,,
1517240211000,47072446,-740347356,54,0,2573,109,,,
1517240195000,47076493,-740348000,45,3,2569,91,,,
1517240179000,47074673,-740348982,21,1,2561,42,,,
1517240164000,47075561,-740352160,16,0,2559,33,,,
1517240149000,47072661,-740347141,66,2,2543,133,1517240156010,STILL,41
1517240050676,47075219,-740350275,22,,,,1517240061655,TILTING,100
1517240024000,47076416,-740354490,48,1,2588,97,,,
1517240008000,47078347,-740355510,59,0,2592,118,,,
1517239986000,47076577,-740351915,57,0,2592,115,,,
1517239966000,47076470,-740351057,47,0,2586,94,1517239967299,STILL,100
1517239946000,47076470,-740351057,33,0,2586,67,,,
1517239929000,47076523,-740351003,45,0,2586,91,,,
1517239909000,47076577,-740351003,54,0,2585,109,,,
1517239890555,47076544,-740350983,38,,,,,,
1517239872000,47076523,-740351003,42,0,2584,85,,,
1517239852000,47076523,-740351003,51,0,2584,103,,,
1517239834000,47076577,-740351003,53,0,2585,106,,,
1517239814000,47076577,-740351003,47,0,2584,94,,,
1517239794000,47076577,-740350950,47,0,2584,94,,,
1517239777000,47076684,-740350950,40,0,2585,82,1517239769706,STILL,100
1517239757000,47076738,-740350950,50,0,2585,100,,,
1517239739000,47076738,-740350950,39,0,2585,79,,,
1517239719000,47076845,-740350950,37,0,2586,76,,,
1517239699000,47077006,-740350896,43,0,2588,88,,,
1517239682000,47076899,-740350950,51,0,2587,103,,,
1517239662000,47076952,-740350950,54,0,2588,109,1517239670527,TILTING,100
1517239645000,47077167,-740350896,40,0,2590,82,,,
1517239625000,47077543,-740350842,37,0,2593,76,,,
1517239605000,47077703,-740350842,51,0,2592,103,,,
1517239587000,47077972,-740350735,63,0,2595,127,,,
1517239564161,47077475,-740351587,30,1,2594,61,1517239571348,ON_FOOT,49
1517239444872,47075392,-740350483,23,,,,1517239499181,TILTING,100
1517239427295,47078186,-740350682,63,0,2597,127,1517239427014,ON_FOOT,35
1517239421000,47078186,-740350682,63,0,2597,127,,,
1517239400810,47078240,-740350682,56,0,2598,112,1517239241632,TILTING,100
1517239388000,47078240,-740350682,50,0,2598,100,,,
1517239370000,47078240,-740350682,43,0,2598,88,,,
1517239352038,47078888,-740351390,24,,,,1517239352271,STILL,100
1517239267408,47078682,-740351257,22,,,,,,
1517239245000,47078347,-740350682,37,0,2598,76,,,
1517239225000,47078186,-740350682,47,0,2597,94,,,
1517239206127,47078670,-740351180,22,,,,,,
1517239185114,47077963,-740350636,37,,,,,,
1517239166000,47077972,-740350574,45,0,2594,91,,,
1517239146000,47077972,-740350521,45,0,2592,91,,,
1517239126000,47077811,-740350467,36,0,2591,73,,,
1517239109000,47077918,-740350413,48,0,2592,97,,,
1517239089000,47077918,-740350252,47,0,2592,94,,,
1517239070000,47077918,-740350199,28,0,2586,58,,,
1517239056419,47077999,-740350217,21,0,2584,42,1517239056249,STILL,100
1517239049000,47077596,-740350091,40,0,2585,82,,,
1517239029000,47076362,-740350842,48,0,2590,97,,,
1517239009000,47076416,-740350896,43,0,2574,88,,,
1517238989000,47076470,-740350574,48,0,2572,97,,,
1517238969000,47076577,-740350306,40,0,2567,82,,,
1517238949000,47074538,-740351111,33,0,2588,67,,,
1517238934099,47074566,-740351165,26,,,,1517238938418,TILTING,100
1517238915000,47074592,-740351164,39,0,2592,79,,,
1517238895000,47074538,-740351164,39,0,2594,79,,,
1517238875000,47074485,-740351218,45,0,2594,91,,,
1517238855000,47074431,-740351218,33,0,2597,67,,,
1517238838000,47074431,-740351057,62,0,2600,124,,,
1517238820771,47074427,-740351015,21,0,2601,42,,,
1517238820694,47074427,-740351015,21,0,2601,42,1517235622094,TILTING,100
1517238808567,47074431,-740351003,57,0,2603,115,,,
1517238792000,47074423,-740351005,4,0,2603,9,,,
1517238776165,47073841,-740350628,40,0,2581,82,1517238776852,STILL,100
1517238656976,47074699,-740351325,36,0,2603,73,,,
1517238614000,47074646,-740351325,37,0,2604,76,,,
1517238596801,47074924,-740350119,22,,,,,,
1517238423028,47074976,-740350452,22,,2590,2,,,
1517238282174,47074976,-740350452,22,,2590,2,,,
1517238258000,47074646,-740351325,47,0,2604,94,,,
1517238238000,47074646,-740351379,47,0,2604,94,,,
1517238220235,47074909,-740350621,22,,2590,2,,,
1517238062570,47074625,-740351377,13,0,2604,27,,,
1517238035034,47074638,-740351377,84,,,,,,
1517238016000,47074646,-740351379,30,0,2604,61,,,
1517238001727,47075207,-740350399,22,,2590,2,,,
1517237682893,47074644,-740351391,15,0,2604,30,,,
1517237639181,47074642,-740351404,75,,,,,,
1517237622041,47075179,-740350492,22,,2590,2,,,
1517237560353,47074592,-740351433,29,,,,,,
1517237313000,47074592,-740351433,39,0,2601,79,,,
1517237293000,47074592,-740351433,40,0,2602,82,,,
1517237273000,47074592,-740351433,43,0,2602,88,,,
1517237256498,47075149,-740350511,22,,2590,2,,,
1517237119587,47075149,-740350511,22,,2590,2,,,
1517237062000,47074592,-740351433,37,0,2602,76,,,
1517237045000,47074592,-740351433,37,0,2602,76,,,
1517237027505,47074942,-740350420,22,,2590,2,,,
1517236879052,47075006,-740350436,22,,2590,2,,,
1517236832000,47074592,-740351433,28,0,2602,58,,,
1517236817266,47074905,-740350390,22,,2590,2,,,
1517236512330,47074646,-740351433,40,0,2603,82,,,
1517236454000,47074646,-740351433,53,0,2603,106,,,
1517236437000,47074592,-740351486,45,0,2603,91,,,
1517236419956,47074966,-740350414,22,,2590,2,,,
1517236151407,47074946,-740350534,22,,2590,2,,,
1517236107000,47074592,-740351486,40,0,2602,82,,,
1517236089270,47074617,-740351480,12,0,2602,24,,,
1517236070000,47074646,-740351486,28,0,2602,58,,,
1517236053000,47074592,-740351486,40,0,2601,82,,,
1517236035108,47074618,-740351494,77,,,,,,
1517236016000,47074646,-740351486,37,0,2600,76,,,
1517235996000,47074699,-740351486,27,0,2599,55,,,
1517235979000,47074699,-740351486,39,0,2598,79,,,
1517235959000,47074753,-740351486,37,0,2597,76,,,
1517235939000,47074699,-740351486,25,0,2597,52,,,
1517235922000,47074592,-740351486,43,0,2598,88,,,
1517235902000,47074538,-740351486,42,0,2599,85,,,
1517235882000,47074592,-740351433,37,0,2600,76,,,
1517235864193,47074557,-740351415,23,,,,,,
1517235845000,47074538,-740351433,40,0,2599,82,,,
1517235828000,47074592,-740351379,33,0,2598,67,,,
1517235808000,47074324,-740351379,40,0,2598,82,,,
1517235788000,47074109,-740351486,51,0,2596,103,,,
1517235768000,47073948,-740351486,40,0,2592,82,,,
1517235751000,47073680,-740351218,48,0,2592,97,,,
1517235731000,47074485,-740351808,42,0,2595,85,,,
1517235711000,47075611,-740350842,43,0,2596,88,1517235710481,STILL,100
1517235691000,47075665,-740350842,45,0,2595,91,,,
1517235671000,47075665,-740350842,47,0,2595,94,,,
1517235651000,47075665,-740350842,53,0,2595,106,,,
1517235634000,47075665,-740350896,45,0,2595,91,,,
1517235614000,47075665,-740350896,39,0,2595,79,,,
1517235594000,47075611,-740350896,45,0,2595,91,,,
1517235574000,47075665,-740350896,42,0,2595,85,,,
1517235556099,47075640,-740350888,26,,,,,,
1517235539144,47075620,-740350899,25,,,,,,
1517235522068,47075614,-740350907,29,,,,,,
1517235503000,47075611,-740350896,40,0,2594,82,,,
1517235485088,47075631,-740350913,23,,,,,,
1517235466000,47075611,-740350896,40,0,2594,82,,,
1517235446000,47075611,-740350896,42,0,2593,85,,,
1517235426000,47075665,-740350896,40,0,2593,82,,,
1517235409000,47075665,-740350896,45,0,2592,91,,,
1517235389000,47075665,-740350896,39,0,2589,79,,,
1517235372000,47075665,-740350896,43,0,2593,88,1517235367191,STILL,100
1517235352000,47075665,-740350896,43,0,2593,88,,,
1517235335000,47075665,-740350950,39,0,2593,79,,,
1517235315000,47075665,-740350950,36,0,2592,73,,,
1517235295000,47075665,-740350950,36,0,2592,73,,,
1517235275000,47075665,-740350896,33,0,2593,67,,,
1517235255000,47075665,-740350896,36,0,2593,73,,,
1517235235000,47075665,-740350896,37,0,2593,76,,,
1517235217026,47075643,-740350888,26,,,,,,
1517235198000,47075665,-740350896,39,0,2593,79,,,
1517235178000,47075665,-740350896,39,0,2593,79,,,
1517235158000,47075665,-740350842,36,0,2593,73,,,
1517235138000,47075719,-740350842,36,0,2592,73,,,
1517235118000,47075719,-740350842,39,0,2592,79,,,
1517235101000,47075719,-740350842,43,0,2592,88,,,
1517235082093,47075705,-740350852,25,,,,,,
1517235064000,47075719,-740350842,28,0,2590,58,,,
1517235047000,47075719,-740350842,40,0,2586,82,1517235052356,STILL,100
1517235027000,47075719,-740350842,25,0,2592,52,,,
1517235010000,47075719,-740350789,34,0,2593,70,,,
1517234990000,47075719,-740350789,42,0,2591,85,,,
1517234973000,47075719,-740350789,42,0,2588,85,1517234976011,STILL,100
1517234953000,47075719,-740350789,47,0,2592,94,,,
1517234933000,47075719,-740350789,51,0,2592,103,,,
1517234913000,47075719,-740350842,43,0,2592,88,,,
1517234893000,47075719,-740350789,39,0,2593,79,,,
1517234873000,47075719,-740350789,51,0,2593,103,,,
1517234853000,47075665,-740350789,42,0,2592,85,,,
1517234833000,47075719,-740350789,47,0,2592,94,,,
1517234813000,47075719,-740350735,36,0,2592,73,,,
1517234793000,47075719,-740350735,37,0,2591,76,1517234797662,STILL,100
1517234773000,47075665,-740350735,39,0,2590,79,,,
1517234753000,47075665,-740350735,39,0,2588,79,,,
1517234733000,47075665,-740350789,37,0,2588,76,,,
1517234714868,47075636,-740350795,26,,,,1517234714904,STILL,100
1517234693000,47075611,-740350789,42,0,2587,85,,,
1517234673000,47075611,-740350789,28,0,2587,58,,,
1517234656000,47075558,-740350842,25,0,2587,52,,,
1517234639000,47075826,-740350789,37,0,2585,76,,,
1517234619000,47075987,-740350735,42,0,2584,85,,,
1517234599000,47075933,-740350735,45,0,2586,91,,,
1517234582000,47075933,-740350789,45,0,2587,91,,,
1517234562000,47075826,-740350789,42,0,2588,85,,,
1517234542000,47075880,-740350789,45,0,2589,91,,,
1517234522000,47076094,-740350682,36,0,2590,73,,,
1517234502000,47076362,-740350628,37,0,2585,76,,,
1517234482000,47076255,-740350628,42,0,2583,85,,,
1517234462000,47076148,-740350628,43,0,2589,88,,,
1517234445000,47076346,-740350654,15,0,2586,30,,,
1517234432070,47075189,-740350396,22,,,,1517234432306,STILL,100
1517234319180,47075524,-740350439,25,,,,,,
1517234242541,47074812,-740350302,22,,,,,,
1517233942123,47074812,-740350302,22,,,,,,
1517233881204,47074940,-740350424,22,,2590,2,,,
1517233550929,47074940,-740350424,22,,2590,2,,,
1517233479458,47075247,-740350761,23,,2590,2,1517233363362,STILL,100
1517233123818,47075247,-740350761,23,,2590,2,1517233269408,STILL,100
1517233082011,47075247,-740350761,23,,2590,2,,,
1517233018434,47079697,-740327663,500,,,,1517232910273,STILL,100
1517232766192,47075223,-740350539,22,,2590,2,,,
1517232721484,47075223,-740350539,22,,2590,2,1517232659168,STILL,100
1517232420153,47074710,-740350080,20,,,,1517232423602,STILL,100
1517232406161,47074839,-740350244,22,,,,,,
1517232242836,47074839,-740350244,22,,,,1517232242681,STILL,100
1517232239063,47074839,-740350244,22,,,,,,
1517232096116,47074839,-740350244,22,,,,1517232146564,TILTING,100
1517232053707,47074980,-740350297,22,,,,1517232050446,STILL,32
1517231980016,47074980,-740350297,22,,,,1517231994077,TILTING,100
1517231933649,47074980,-740350297,22,,,,1517231937708,STILL,29
1517231860001,47074980,-740350297,22,,,,,,
1517231779332,47076630,-740350685,28,,,,,,
1517231719276,47076630,-740350685,28,,,,1517231709709,TILTING,100
1517231617915,47076630,-740350685,28,,,,,,
1517231598119,47076630,-740350685,28,,,,,,
1517231495369,47076630,-740350685,28,,,,1517231481710,STILL,49
1517231449764,47075306,-740350415,23,,,,,,
1517231204309,47075306,-740350415,23,,,,,,
1517231182469,47075481,-740350384,23,,,,,,
1517231135337,47075481,-740350384,23,,,,,,
1517230801005,47075450,-740350382,23,,,,,,
1517230611719,47075450,-740350382,23,,,,1517229404810,TILTING,100
1517230399230,47075159,-740350430,22,,,,,,
1517230213896,47075159,-740350430,22,,,,,,
1517229993536,47075119,-740350167,23,,,,,,
1517229782226,47075119,-740350167,23,,,,,,
1517229626100,47075119,-740350167,23,,,,,,
1517229597123,47075293,-740350346,23,,,,,,
1517229313368,47075293,-740350346,23,,,,,,
1517229223829,47077878,-740351033,27,,,,,,
1517228918775,47077878,-740351033,27,,,,,,
1517228860557,47075136,-740350160,23,,,,,,
1517228555631,47075136,-740350160,23,,,,,,
1517228464659,47075199,-740350490,22,,,,,,
1517228154839,47075199,-740350490,22,,,,,,
1517228103226,47075279,-740350392,23,,,,,,
1517227742544,47075279,-740350392,23,,,,,,
1517227381975,47075112,-740350241,21,,2590,2,,,
1517227325076,47075792,-740350400,24,,2590,7,1517227247151,STILL,100
1517227054307,47076690,-740350291,27,,,,1517225752494,TILTING,100
1517226678475,47076483,-740350463,23,,2584,2,,,
1517226299197,47076547,-740350550,27,,2584,2,1517226299574,STILL,100
1517226140146,47076547,-740350550,27,,2584,2,,,
1517226080360,47076174,-740350586,23,,2584,2,1517226080309,STILL,100
1517225784876,47075982,-740350577,22,,2582,2,,,
1517225423666,47076540,-740350377,26,,2582,2,1517225305942,STILL,100
1517225062944,47076105,-740350494,23,,2582,2,,,
1517224672136,47076105,-740350494,23,,2582,2,,,
1517224312638,47076137,-740350506,22,,2584,2,1517224177077,STILL,86
1517223977153,47075918,-740350593,22,,,,1517223941641,STILL,100
1517223900104,47074919,-740350850,22,,,,,,
1517223524684,47075566,-740350750,23,,2590,2,,,
1517223136038,47075566,-740350750,23,,2590,2,,,
1517223016619,47075369,-740350628,25,,2590,2,1517223016543,STILL,65
1517223013664,47075369,-740350628,25,,2590,2,,,
1517222978064,47075435,-740350391,22,,,,,,
1517222697338,47078710,-740351585,24,,,,,,
1517222664653,47078110,-740350994,22,,2584,2,,,
1517222320896,47078110,-740350994,22,,2584,2,,,
1517222259981,47078110,-740350994,22,,2584,2,,,
1517222238270,47078135,-740351024,22,,2584,2,,,
1517222210686,47078241,-740351339,26,,,,1517222210752,STILL,100
1517221991757,47077569,-740351030,24,,,,,,
1517221933089,47077511,-740350919,22,,,,,,
1517221631598,47077511,-740350919,22,,,,,,
1517221569304,47077813,-740350839,22,,,,,,
1517221239403,47077813,-740350839,22,,,,,,
1517221177114,47077888,-740351316,27,,,,,,
1517220826395,47077888,-740351316,27,,,,1517220934578,STILL,100
1517220771670,47078739,-740351697,23,,,,,,
1517220411249,47078852,-740351599,23,,,,,,
1517220050096,47078725,-740351709,23,,,,,,
1517219887937,47078725,-740351709,23,,,,1517219887858,STILL,100
1517219887667,47078725,-740351709,23,,,,,,
1517219687769,47078865,-740351507,24,,,,1517215826933,TILTING,100
1517219686887,47078865,-740351507,24,,,,,,
1517211962954,47079528,-740350886,19,0,2612,39,1517211962805,STILL,100
1517211959449,47079528,-740350886,19,0,2612,39,,,
1517211958395,47079528,-740350886,19,0,2612,39,,,
1517204970837,47079528,-740350886,19,0,2612,39,1517204970729,STILL,100
1517204967334,47079528,-740350886,19,0,2612,39,,,
